2025-09-24 20:00	65	57	-	-	-	Os Três Sopés e a Ilhota de São João	regular	sim	sim	não	dandan	dandan	dandan	https://www.instagram.com/p/DO88VWtDtJj/	https://ridewithgps.com/routes/52776083	https://www.strava.com/activities/15916671235
2025-09-30 20:30	66	58	-	-	-	Rampa do Sapateiro, Uberaba e Traição	regular	não	não	não		n/a	n/a	n/a	https://ridewithgps.com/routes/52165449	https://www.strava.com/activities/15994354843
2025-10-07 20:00	67	59	-	-	-	Bico do Caaguaçu	regular	sim	não	sim	gmard	gmard	gmard	https://www.instagram.com/p/DPhFHJSDthY/	https://ridewithgps.com/routes/52939892	https://www.strava.com/activities/16070021126
2025-10-17 17:00	68	61	-	-	-	Oakland: Lake Merritt Up and down stream with a diversion by the Sausal Canyon	especial	sim	não	não	dandan, delaram	dandan	dandan	https://www.instagram.com/p/DPzHuRhAVjW/	https://ridewithgps.com/routes/52981759	https://www.strava.com/activities/16176020618
2025-10-21 20:00	69	60	-	-	-	Águas Meridionais da Colina Histórica	regular	sim	não	não	alef	gmard	Zito	https://www.instagram.com/p/DQFZDYmAaCC/	https://ridewithgps.com/routes/51282559	https://www.strava.com/activities/16224182565
2025-10-26 07:30	70	62	-	-	-	Cubatão e a Foz dos Pilões	especial	sim	não	não	ericalatina	ericalatina	dandan	https://www.instagram.com/p/DQPNof-DnxY/?img_index=1	https://ridewithgps.com/routes/53123125	https://www.strava.com/activities/16267677209
2025-10-28 20:00	71	63	-	-	-	O arco das cumeeiras do Caaguaçu	regular	sim	não	sim	fetiche, gmard	fetiche, gmard	fetiche, gmard	https://www.instagram.com/p/DQW54WjjobD/	https://ridewithgps.com/routes/53113256	https://www.strava.com/activities/16288475465
2025-11-04 20:00	72	64	-	-	-	Pontes da Ponte Rasa via Várzea do Carandiru e Baixo Cangaíba	regular	sim	sim	não	dandan	dandan	dandan	https://www.instagram.com/p/DQndVvpji_q/	https://ridewithgps.com/routes/53205838	https://www.strava.com/activities/16359358168
2025-11-11 20:00	73	65	-	-	-	Pelos Alpes do Jaraguá ao Subir Rio Pirituba e descer Rio Perus	regular	sim	sim	não	dandan	dandan	dandan	https://www.instagram.com/p/DQ5DpR3DkW4/	https://ridewithgps.com/routes/50150417	https://www.strava.com/activities/16431428223
2025-11-25 20:00	74	66	-	-	-	Marcos das antigas rotas de SP (seus relevos e relevâncias)	regular	sim	não	não	gmard	gmard	gmard	https://www.instagram.com/p/DRfuROkgcc5/?img_index=1	https://ridewithgps.com/routes/53386705	https://www.strava.com/activities/16568405964
2025-11-30 08:00	75	67	-	-	-	Recosturando Tietê e Paraíba do Sul	especial	sim	não	não	andrio, gmard	andrio, gmard	andrio, gmard	https://www.instagram.com/p/DRnmMqYgSxz/	https://ridewithgps.com/routes/53380438	https://www.strava.com/activities/16613940507
2025-12-03 20:00	76	68	-	-	-	Contornando Capão do Embira e Tatuapé pela Crista de Sapopemba e Vila Formosa	regular	sim	sim		fetiche, giucuci	fetiche, giucuci	fetiche, giucuci	https://www.instagram.com/p/DRzyPXPDuLA/	https://ridewithgps.com/routes/53428447	https://www.strava.com/activities/16646323675
2025-12-10 20:00	77	69	-	-	-	Tiburtino e córrego das corujas	regular	sim	não	não	lume	lume	lume	https://www.instagram.com/p/DSGJhd9geOh/	https://ridewithgps.com/routes/54149967	https://www.strava.com/activities/16716538608
2025-12-17 20:00	78	70	-	-	-	Cabeçeiras do Ipiranga ou Desmorrodouro do Caaguaçu	regular	sim	não	não	dandan	alef	dandan	https://www.instagram.com/p/DSVgvNRAQu9/	https://ridewithgps.com/routes/53524909	https://www.strava.com/activities/16773001621
2025-12-23 20:00	79	71	-	-	-	Bonde, Pedra e Cachoeira	regular	sim	não	não	brunotitton, fetiche	brunotitton	fetiche	https://www.instagram.com/p/DSk7MGcgTAP/	https://ridewithgps.com/routes/53564416	https://www.strava.com/activities/16825679327
2026-01-07 20:00	80	72	-	-	-	Selas, Divisas e Divisores	regular	sim	sim		fetiche	fetiche	fetiche	https://www.instagram.com/p/DTMEVNdDmcu/	https://ridewithgps.com/routes/53660982	https://www.strava.com/activities/16974924803
2026-01-14 20:00	81	73	-	-	-	Contornando Carandiru e Paciência	regular	sim	sim		fetiche	fetiche	fetiche	https://www.instagram.com/p/DTd-l-TgQyf/	https://ridewithgps.com/routes/53715166	https://www.strava.com/activities/17054364736
2026-01-21 20:00	82	74	-	-	-	Pontes do Itororó	regular	não	não					n/a	https://ridewithgps.com/routes/54149999	https://www.strava.com/activities/17134516397
2026-01-28 20:00	83	75	-	-	-	Circundar Canindé pelas Águas do Moinho e Biquinha	regular	sim	sim		giu cuci, dandan	alef	dandan	https://www.instagram.com/p/DUDeC9sjogH/	https://ridewithgps.com/routes/53832056	https://www.strava.com/activities/17212878506
2026-01-31 00:00	84	76	3	-	-	Caaguaçu Emboaçu e Riacho do Ipiranga	bicipassarinhada	sim	não		anaju	anaju	anaju	https://www.instagram.com/p/DUJI_AnjrgP/	https://ridewithgps.com/routes/53853791	https://www.strava.com/activities/17239828627
2026-02-01 00:00	85	n/a	-	-	-	SESC Consolação	sesc	sim	não	não				https://www.instagram.com/p/DUBptxLEW6g/?img_index=1		https://www.strava.com/activities/17252852597
2026-02-04 00:00	86	77	-	-	-	Entre-bacias do Jaguaré e Pirajussara pelo ponto de sela do Sopé	regular	sim	sim		fetiche	anaju	anaju	https://www.instagram.com/p/DUTydjOgXYq/	https://ridewithgps.com/routes/53879757
2026-02-11 00:00	87	78	-	-	-	Lavapés, Saracura e Banana: Três Constelações da origem do Carnaval Paulista	regular	sim	não		alef	alef	alef	https://www.instagram.com/p/DUoNFoEgdlN/	https://ridewithgps.com/routes/54150035	https://www.strava.com/activities/17371623151
